compassSystemfullSystemErrorCrossCorrelation,compassFilterfullSystemErrorCrossCorrelation,fullSystemfullSystemErrorCrossCorrelation,gyroFilterfullSystemErrorCrossCorrelation,gyroSystemfullSystemErrorCrossCorrelation,fullSystemErrorAutoCorrelation
-2714.36168760857,-3009.11993365687,-2566.96270345164,442.157230205235,-2738.45752668134,256.18791382885
-2764.9452125714,-3062.38667923623,-2621.10588775854,441.2807914777,-2791.83287054897,254.983026278883
-2816.33043650975,-3116.28546936015,-2675.74730049147,440.538168868672,-2845.14744407438,253.241346251612
-2868.60564105156,-3170.77998446287,-2729.93593412677,440.844050336096,-2897.70604780605,251.193116948176
-2921.93683023367,-3225.86193282902,-2784.44621955187,441.415713277155,-2950.28596642959,248.842267359791
-2975.98337067459,-3281.29132814447,-2838.31725308266,442.974075061814,-3002.11980539594,246.381533088242
-3030.72048026907,-3337.1125155215,-2892.58593697847,444.526578543031,-3054.28216416699,243.847820984739
-3086.08705894633,-3393.18481544346,-2948.6723999449,444.51241549858,-3108.19863187274,241.249477462587
-3142.05378626321,-3449.49760170878,-3005.53528178992,443.96231991887,-3162.73712592895,238.498479608493
-3198.44248956161,-3505.95974319757,-3063.12411824422,442.835624953365,-3217.72725062168,235.478626834312
-3255.5863520918,-3562.64884821393,-3120.97462959836,441.674218615563,-3272.75613907996,232.231502449836
-3313.26317720038,-3619.35028763337,-3180.63446097132,438.715826662049,-3329.21036507676,228.596865687032
-3371.5681196877,-3675.91753173612,-3240.22099036548,435.696541370649,-3385.248127487,224.620521531103
-3430.29254346486,-3732.13439579812,-3298.72316064466,433.411235153464,-3440.29143705924,220.745335385404
-3489.38759084175,-3787.95475397587,-3356.78165748681,431.173096489067,-3495.3032637134,217.281456378656
-3548.61748679948,-3843.27413376851,-3412.75504244582,430.5190913227,-3548.85622465464,214.452421489352
-3607.85122881407,-3898.09796863357,-3468.9009831869,429.196985446677,-3603.27553772263,212.307352285491
-3666.952641346,-3952.43310267105,-3525.17206053557,427.261042135493,-3658.2699718524,210.604229643918
-3725.85719400619,-4006.24148515575,-3579.88632418367,426.355160972082,-3712.37960850209,209.552890232638
-3784.41038592617,-4059.50865332998,-3633.17389390585,426.334759424128,-3765.77638088899,209.22037357181
-3842.74231871967,-4112.31239998481,-3686.1552107372,426.157189247615,-3819.44150264769,209.456710681443
-3900.57109938176,-4164.54889675373,-3739.13184981357,425.417046940152,-3873.5317279425,210.098606244011
-3957.86336083895,-4216.13991900535,-3790.16142162959,425.978497375772,-3926.26977104689,211.336907959573
-4014.34576670402,-4266.92400495607,-3839.78305336396,427.140951592123,-3978.66092291092,213.634275578132
-4069.98172879136,-4317.08233831799,-3891.23671005434,425.845628263668,-4033.58417039934,216.636073471186
-4124.86059823186,-4366.67024949572,-3942.31869112324,424.351558372502,-4088.53525672244,220.033644034796
-4179.17247732589,-4415.86237162371,-3992.62726573095,423.235105892766,-4142.85660611922,223.584197668912
-4232.73994546102,-4464.69307880282,-4042.30930403234,422.383774770479,-4196.83063118901,227.411711604314
-4285.61837864804,-4513.18650314789,-4091.48201863505,421.704484512848,-4250.56325403163,231.492316450991
-4337.79652076623,-4561.39456952835,-4141.12315679213,420.271412736227,-4304.80366306136,235.616477606016
-4389.40110709217,-4609.38240166982,-4191.59525099299,417.787150676812,-4359.86925387724,239.722287946586
-4440.37248919468,-4657.30478450317,-4242.58936894635,414.715415556832,-4415.17759979374,243.543122807777
-4491.14496618067,-4705.30329684644,-4293.46984683016,411.833450016276,-4469.98827238794,246.981244729134
-4541.54695948841,-4753.19778932224,-4343.46627575962,409.731513562623,-4523.79313216502,250.301759907884
-4591.59468554489,-4800.95921477478,-4394.02513534475,406.934079430038,-4578.01527856567,253.47051047451
-4641.33789131653,-4848.56644521989,-4444.27620004844,404.290245171468,-4631.78311848386,256.496517165032
-4690.65389607798,-4895.79896254525,-4493.73024455596,402.068717989302,-4684.85480197024,259.621198844892
-4739.43275876114,-4942.63075678285,-4542.42890199342,400.201854789449,-4737.29871751566,262.873988006576
-4787.81490604257,-4989.25164447895,-4591.26795474946,397.98368972951,-4789.95824525649,266.211916605429
-4835.69232547022,-5035.58688315076,-4640.70852694768,394.878356203082,-4843.13254249238,269.480724606649
-4883.03286601949,-5081.57964087041,-4689.66822394573,391.91141692469,-4895.77069167886,272.701486629302
-4929.96299531084,-5127.30194566772,-4739.12608489922,388.175860768504,-4948.64027587309,275.661694059307
-4976.54684197159,-5172.8253595692,-4788.46558282219,384.35977674702,-5001.08192356684,278.299529264303
-5022.89633183486,-5218.18351586747,-4836.97703158778,381.206484279692,-5052.54732346471,280.791147309089
-5069.02489665357,-5263.39692215923,-4884.11489202739,379.282030131842,-5102.58665548438,283.243062993998
-5114.98285423064,-5308.44450904346,-4929.50189019045,378.942618853029,-5151.08870354136,285.901355716076
-5160.5997407171,-5353.29379190467,-4975.8417317314,377.452060173278,-5200.73846746901,288.768943498052
-5205.79418614328,-5397.98458562271,-5021.91473418318,376.069851439541,-5250.24405312395,291.728505149954
-5250.86241949906,-5442.77785971037,-5068.34223367718,374.435626033188,-5299.99787677051,294.57670203377
-5295.63835145324,-5487.60441813714,-5115.30172821534,372.302689921797,-5350.18690698383,297.320893908568
-5339.86880554836,-5532.32848394544,-5163.11358325953,369.214900685915,-5401.05795746564,299.900864697068
-5383.95163198405,-5577.21524911222,-5210.71771019067,366.497538921565,-5451.25585960999,302.013413612415
-5428.03084625363,-5622.49299772047,-5258.61972791694,363.873269803533,-5501.13493332153,303.498085707748
-5472.2024351673,-5668.09809602833,-5307.29038698527,360.807709043054,-5551.05433327409,304.257411547162
-5516.72807448206,-5714.16531162524,-5355.70509630165,358.460215323583,-5600.05441943046,304.340745153876
-5561.48263356967,-5760.55262993226,-5403.11721524791,357.435414684355,-5647.84502252326,304.212564889281
-5606.6279032407,-5807.4326789355,-5452.75918839677,354.673490538716,-5697.22073904886,303.441666113829
-5652.42401660899,-5854.78328958601,-5502.55337991493,352.229909671089,-5745.85246305666,301.773902697653
-5698.8922449363,-5902.55358934114,-5551.27169704467,351.28189229647,-5792.88960396869,299.58507046934
-5746.0649264604,-5950.74716443208,-5600.36896354838,350.378200883693,-5840.02957226179,297.111362430614
-5793.91721866446,-5999.20929761688,-5649.62327605683,349.586021560057,-5887.13256076878,294.439417646429
-5842.34500214704,-6047.76558321494,-5699.16547395349,348.600109261437,-5934.49563047096,291.736118997355
-5891.05832026312,-6096.16511472427,-5748.36828493659,347.796829787678,-5981.84130724686,289.351324541544
-5940.01618717635,-6144.36299638305,-5797.70492704401,346.658069339048,-6029.61556546416,287.259088076568
-5988.92682902172,-6192.23675954649,-5847.30975838457,344.927001161918,-6077.98401259125,285.487275838427
-6037.74582332764,-6239.87376874685,-5896.94240097898,342.931367767871,-6126.49876594745,283.831049990586
-6086.58085999307,-6287.37906078347,-5945.82679144663,341.552269336826,-6174.21117588054,282.124342298313
-6135.6412757733,-6334.8873917962,-5994.47653226126,340.410859534937,-6221.60181248768,280.309168134129
-6184.78725316624,-6382.21685935219,-6042.72942272205,339.487436630153,-6268.74302780948,278.647436448722
-6233.73604774519,-6429.10184961096,-6090.45883428706,338.643015323886,-6315.66757209967,277.312673481968
-6282.79430632078,-6475.8539942616,-6138.53067932248,337.323314939117,-6362.9674002728,276.001264562773
-6331.84896058815,-6522.36324006366,-6185.9994341202,336.363805943465,-6409.91764518665,274.942127053402
-6380.90317083887,-6568.65013192181,-6233.37093834024,335.279193581569,-6456.98442385847,274.107513139695
-6429.95602591301,-6614.76393510825,-6279.96269620771,334.801238900537,-6503.50488343387,273.506930728973
-6478.88673928412,-6660.56848790674,-6325.71974006123,334.848747845518,-6549.67638982218,273.383265671216
-6527.48636740154,-6706.06081021011,-6370.46076548795,335.60004472215,-6595.40294012843,273.827932046473
-6575.5988677342,-6751.22437776802,-6416.42445488567,334.79992288236,-6642.78450185137,274.713898285059
-6623.24389787661,-6796.09569795696,-6463.16769666888,332.92800128807,-6691.31943362854,275.974152385962
-6670.42635706653,-6840.74122930857,-6510.56257649603,330.178652812539,-6740.4768137944,277.193281730339
-6717.58627765644,-6885.41679404596,-6556.89779386766,328.519000178312,-6788.43395992869,278.270999842477
-6764.38395908465,-6929.94943852352,-6603.62630844877,326.323130074758,-6836.76542207801,279.329667938798
-6811.05597182746,-6974.44778496439,-6651.50004085522,322.947744109176,-6886.01346926551,280.163286212612
-6857.51913774709,-7018.88680832215,-6698.53331315903,320.353495163131,-6934.03293804056,280.607575847889
-6903.98334710454,-7063.25632108637,-6744.30878582112,318.947535265249,-6980.69443627821,280.95002131348
-6950.16189706218,-7107.38600143308,-6789.26898416784,318.117017265237,-7026.75995712461,281.510316485173
-6996.13896980394,-7151.33735171625,-6835.94515188851,315.392199827745,-7074.41178751753,281.94380416535
-7041.92807644552,-7195.13590641653,-6882.08823151506,313.047674901484,-7121.18046355224,282.02093695269
-7087.72917703075,-7238.8960675159,-6928.42035550499,310.475712010912,-7167.82152481308,281.781760203431
-7133.5779751085,-7282.5637019081,-6973.30382689653,309.259875011579,-7212.96645642824,281.489092127578
-7179.5774857374,-7326.14758357237,-7018.37724345565,307.770340116727,-7258.3991904874,281.302636185848
-7225.4839272279,-7369.53308704968,-7063.01489901805,306.518188031653,-7303.72340181204,281.43535432757
-7271.17738783333,-7412.65335279118,-7109.29414863482,303.359204156357,-7350.84425942519,281.716987434585
-7316.73773723032,-7455.60669198277,-7154.6709234047,300.935768578087,-7397.15676666006,282.071016300127
-7362.05840819495,-7498.34481471982,-7200.88166185659,297.463152863229,-7444.37362732045,282.48466937391
-7407.45297691842,-7541.01308576763,-7246.93075357155,294.082332196086,-7491.1432151528,282.601731516149
-7452.77699033065,-7583.51254945837,-7292.62773065206,290.884818806308,-7537.42811011266,282.59344272804
-7497.99690837928,-7625.85840607664,-7336.38313284541,289.475273231233,-7581.77525334795,282.587792421236
-7542.95129892626,-7667.81442094076,-7379.80633745102,288.008083489742,-7625.93851962694,282.740612103629
-7587.68145253936,-7709.45926726129,-7423.38576142776,286.073505833547,-7670.3935896487,283.012508309282
-7632.17966142765,-7750.72546910402,-7467.49302294688,283.232446157138,-7715.53614254702,283.44653580252
-7676.48259389261,-7791.71313671769,-7511.42275066322,280.290386054492,-7760.62255296464,283.995337196114
-7720.43037171191,-7832.35764225971,-7554.7022392488,277.655403010911,-7805.0393224642,284.532819678957
-7764.01469205791,-7872.67651408258,-7596.27924364206,276.397270440539,-7848.14171157633,285.451124417307
-7807.32333846247,-7912.7811288306,-7637.37765690314,275.403471927461,-7891.23109831848,286.842006735409
-7850.16178469186,-7952.71274109672,-7679.54672829358,273.16601280315,-7935.6348537611,288.470907119788
-7892.49677477665,-7992.42099705537,-7721.920397417,270.50059963838,-7980.23605470744,290.100458301706
-7934.50114559914,-8031.98521450444,-7763.87854612763,268.106668376826,-8024.39845479437,291.718462612679
-7976.25377941699,-8071.5677315588,-7804.78591610374,266.781815455061,-8067.26134572914,293.084106017411
-8017.78788820855,-8111.13748954755,-7844.61646346618,266.521026081375,-8109.17495053166,294.578018449063
-8059.16286964868,-8150.72386846625,-7885.64521938664,265.078649079605,-8152.23286920245,296.021188588736
-8100.49079139548,-8190.32404559757,-7927.06835221982,263.255693377769,-8195.43165221204,297.226048287174
-8141.80746023545,-8229.9115841119,-7968.35191762149,261.5596664904,-8238.29532389495,298.236818482835
-8182.89330670817,-8269.30750316616,-8009.85807434983,259.449428816339,-8281.45389436771,299.325605780036
-8223.86888181171,-8308.60309202077,-8051.77963516734,256.82345685343,-8325.03098039535,300.413648761408
-8264.59169054583,-8347.73346356896,-8092.45985438105,255.273609187919,-8367.45594363398,301.589067309709
-8304.95055408828,-8386.64761691148,-8130.69912248748,255.948494423992,-8407.90540049793,303.214736731907
-8344.99292048575,-8425.54667868327,-8169.77402052086,255.772658162412,-8449.42746558869,305.085841135269
-8384.77544776772,-8464.53976662011,-8209.39170231905,255.148064301058,-8491.53667447311,306.989214729355
-8424.27288175039,-8503.51284039523,-8250.160634048,253.352206347219,-8534.69309189184,308.784640322618
-8463.43765458777,-8542.46192387375,-8291.15926626974,251.302657604019,-8577.94773943275,310.437395977774
-8502.71799040081,-8581.58186512903,-8331.6276494803,249.954215648735,-8620.34446916922,311.749420601708
-8541.77241019598,-8620.76427942724,-8372.67484587876,248.08943354847,-8663.14346457202,312.877998094099
-8580.81609539642,-8660.02247850069,-8414.60915091925,245.41332758144,-8706.55374446509,313.733775654453
-8619.73248867302,-8699.3198238916,-8456.81755493162,242.502268959977,-8749.86948475665,314.233105994834
-8658.76856269312,-8738.70434759856,-8499.04412264493,239.660224953639,-8792.91515994414,314.442609766216
-8697.9571510254,-8778.27466470164,-8542.36808111637,235.906583585262,-8836.63656957316,314.234156585092
-8737.43639035783,-8818.0792406904,-8585.14648773025,232.932752960158,-8879.28693007032,313.490329962263
-8776.97826420753,-8858.10383532093,-8627.17968693419,230.924148386749,-8920.93210812705,312.488887086182
-8816.73850067922,-8898.35741764943,-8667.76707514993,230.590342499511,-8961.17836923286,311.52955242399
-8856.71945700451,-8938.87636457902,-8708.39630004706,230.480064531965,-9001.46087012513,310.562358933054
-8896.90690824033,-8979.61717159737,-8748.94093275684,230.676238840529,-9041.61370902809,309.55996449042
-8937.52055439739,-9020.69098368267,-8790.59262463044,230.098359052231,-9082.58129964737,308.269583559935
-8978.62855129505,-9061.960536759,-8832.7136665896,229.246870169396,-9123.79909620382,306.759101451339
-9020.06245382979,-9103.35732441323,-8875.18255674715,228.174767666085,-9165.33102397187,305.223847637645
-9061.90467613445,-9144.93698715506,-8918.05228594795,226.884701207113,-9207.23749958173,303.665996221883
-9103.98654757993,-9186.64250876043,-8961.77416836518,224.868340395257,-9249.78917009243,301.927196385608
-9146.34730971498,-9228.42130680802,-9005.73537521191,222.685931596112,-9292.42114545422,300.01592569908
-9189.0839853522,-9270.36167032203,-9049.67397926055,220.687691061476,-9334.88345767927,297.94092978257
-9232.02906462153,-9312.28714904857,-9092.75920564886,219.527943399711,-9376.54850783684,295.922417826449
-9274.81973312032,-9354.03600997945,-9134.44811614279,219.587893836657,-9417.25967345473,294.347184822126
